cue_,stimulus_,cue_fichier,stimulus_fichier,block_name,block_trials_file,block_n_reps,block_ntrials,block_prob_highP_highT,block_prob_highP_lowT,block_pause_after,Bloc_essai.thisRepN,Bloc_essai.thisTrialN,Bloc_essai.thisN,Bloc_essai.thisIndex,blocks.thisRepN,blocks.thisTrialN,blocks.thisN,blocks.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,pause_loop.thisRepN,pause_loop.thisTrialN,pause_loop.thisN,pause_loop.thisIndex,key_resp_5.started,start_calib.started,key_resp_2.started,ISI_duration,pause.started,pause.stopped,cue.started,ISI.started,choice_pain.started,Choice.started,choice_pain.stopped,Choice.stopped,choice_pain.keys,main_text.started,confirm_text.started,ratingScale.response,ratingScale.rt,choice_pain.rt,key_resp_3.started,key_resp_6.started,participant,low_ma,high_ma,failsafe_ma,block_file,date,expName,psychopyVersion,frameRate,
aigu,moderee,stimuli/660Hz,stimuli/moderee,bloc_1,prob20hthp_12trials.xlsx,4,48,20,80,0,,,,,0,0,0,0,0,6,6,6,,,,,,,,4.3,223.31366780000002,227.61581990000002,227.61589319000004,0.305217099999993,228.0601686,228.0601686,,,n,232.20374800000002,232.20374800000002,13,3.351,0.7192066999999724,,,sub-041,40,65,700,bloc_loop.csv,2023-08-16_14h46.54.382,PainUncertainty,2022.2.5,142.8742877716577,
grave,forte,stimuli/330Hz,stimuli/forte,bloc_1,prob20hthp_12trials.xlsx,4,48,20,80,0,,,,,0,0,0,0,0,7,7,2,,,,,,,,3.7,232.20374800000002,235.90846820000002,235.90852069000002,0.3054046000000312,236.35632120000002,236.35632120000002,,,m,240.00423720000003,240.00423720000003,39,1.412,2.1694808999999964,,,sub-041,40,65,700,bloc_loop.csv,2023-08-16_14h46.54.382,PainUncertainty,2022.2.5,142.8742877716577,
aigu,moderee,stimuli/660Hz,stimuli/moderee,bloc_1,prob20hthp_12trials.xlsx,4,48,20,80,0,,,,,0,0,0,0,0,8,8,8,,,,,,,,4.6,240.00423720000003,244.6037518,244.60376749000002,0.30532859999999573,245.0482624,245.0482624,,,n,247.67793460000001,247.67793460000001,11,2.095,0.48518729999995003,,,sub-041,40,65,700,bloc_loop.csv,2023-08-16_14h46.54.382,PainUncertainty,2022.2.5,142.8742877716577,
aigu,moderee,stimuli/660Hz,stimuli/moderee,bloc_1,prob20hthp_12trials.xlsx,4,48,20,80,0,,,,,0,0,0,0,0,9,9,9,,,,,,,,3.3,247.67793460000001,250.9801033,250.98012559000003,0.30501830000002883,251.42439940000003,251.42439940000003,,,n,254.1051476,254.1051476,18,1.394,1.2179816999999389,,,sub-041,40,65,700,bloc_loop.csv,2023-08-16_14h46.54.382,PainUncertainty,2022.2.5,142.8742877716577,
aigu,moderee,stimuli/660Hz,stimuli/moderee,bloc_1,prob20hthp_12trials.xlsx,4,48,20,80,0,,,,,0,0,0,0,0,10,10,10,,,,,,,,5,254.1051476,259.1059555,259.10654589,0.30475400000000263,259.5534492,259.5534492,,,n,261.36334170000003,261.36334170000003,22,1.147,0.5987389999999664,,,sub-041,40,65,700,bloc_loop.csv,2023-08-16_14h46.54.382,PainUncertainty,2022.2.5,142.8742877716577,
aigu,moderee,stimuli/660Hz,stimuli/moderee,bloc_1,prob20hthp_12trials.xlsx,4,48,20,80,0,,,,,0,0,0,0,0,11,11,7,,,,,,,,4.5,261.36334170000003,265.8636822,265.86416849,0.304466600000012,266.30745740000003,266.30745740000003,,,n,268.55926700000003,268.55926700000003,18,1.65,0.5326392999999712,,,sub-041,40,65,700,bloc_loop.csv,2023-08-16_14h46.54.382,PainUncertainty,2022.2.5,142.8742877716577,
grave,forte,stimuli/330Hz,stimuli/forte,bloc_1,prob20hthp_12trials.xlsx,4,48,20,80,0,,,,,0,0,0,0,1,0,12,0,,,,,,,,4.3,268.55926700000003,272.8645919,272.86460779,0.2996354999999653,273.3090088,273.3090088,,,m,276.0085388,276.0085388,46,1.843,0.8031892999999855,,,sub-041,40,65,700,bloc_loop.csv,2023-08-16_14h46.54.382,PainUncertainty,2022.2.5,142.8742877716577,
grave,forte,stimuli/330Hz,stimuli/forte,bloc_1,prob20hthp_12trials.xlsx,4,48,20,80,0,,,,,0,0,0,0,1,1,13,2,,,,,,,,4.2,276.0085388,280.2123384,280.21230599,0.3050013000000149,280.6564988,280.6564988,,,m,282.7386047,282.7386047,42,1.376,0.6338069999999334,,,sub-041,40,65,700,bloc_loop.csv,2023-08-16_14h46.54.382,PainUncertainty,2022.2.5,142.8742877716577,
aigu,moderee,stimuli/660Hz,stimuli/moderee,bloc_1,prob20hthp_12trials.xlsx,4,48,20,80,0,,,,,0,0,0,0,1,2,14,7,,,,,,,,3.5,282.7386047,286.2407831,286.24088549,0.30495250000001306,286.6849163,286.6849163,,,n,289.88758260000003,289.88758260000003,18,2.457,0.6617942999999968,,,sub-041,40,65,700,bloc_loop.csv,2023-08-16_14h46.54.382,PainUncertainty,2022.2.5,142.8742877716577,
grave,forte,stimuli/330Hz,stimuli/forte,bloc_1,prob20hthp_12trials.xlsx,4,48,20,80,0,,,,,0,0,0,0,1,3,15,4,,,,,,,,3.5,289.88758260000003,293.38738240000004,293.38764449,0.3049523999999906,293.8320431,293.8320431,,,m,296.1376944,296.1376944,47,1.649,0.5722336999999698,,,sub-041,40,65,700,bloc_loop.csv,2023-08-16_14h46.54.382,PainUncertainty,2022.2.5,142.8742877716577,
grave,moderee,stimuli/330Hz,stimuli/moderee,bloc_1,prob20hthp_12trials.xlsx,4,48,20,80,0,,,,,0,0,0,0,1,4,16,5,,,,,,,,4.7,296.1376944,300.8396329,300.83969419,0.30514719999996487,301.2838917,301.2838917,,,n,304.3225777,304.3225777,19,1.866,1.1140283999999951,,,sub-041,40,65,700,bloc_loop.csv,2023-08-16_14h46.54.382,PainUncertainty,2022.2.5,142.8742877716577,
aigu,moderee,stimuli/660Hz,stimuli/moderee,bloc_1,prob20hthp_12trials.xlsx,4,48,20,80,0,,,,,0,0,0,0,1,5,17,9,,,,,,,,3.5,304.3225777,307.8266344,307.82665409,0.3055825999999797,308.2749154,308.2749154,,,n,312.30196340000003,312.30196340000003,23,2.162,1.795848699999965,,,sub-041,40,65,700,bloc_loop.csv,2023-08-16_14h46.54.382,PainUncertainty,2022.2.5,142.8742877716577,
aigu,moderee,stimuli/660Hz,stimuli/moderee,bloc_1,prob20hthp_12trials.xlsx,4,48,20,80,0,,,,,0,0,0,0,1,6,18,8,,,,,,,,3.9,312.30196340000003,316.2027526,316.20282328999997,0.30560800000000654,316.6495334,316.6495334,319.1144995,319.1144995,None,322.0520916,322.0520916,18,2.9,,,,sub-041,40,65,700,bloc_loop.csv,2023-08-16_14h46.54.382,PainUncertainty,2022.2.5,142.8742877716577,
aigu,moderee,stimuli/660Hz,stimuli/moderee,bloc_1,prob20hthp_12trials.xlsx,4,48,20,80,0,,,,,0,0,0,0,1,7,19,6,,,,,,,,3.7,322.0520916,325.7524445,325.75255979,0.30143319999996265,326.1969353,326.1969353,,,n,329.8555392,329.8555392,18,2.629,0.9717121999999563,,,sub-041,40,65,700,bloc_loop.csv,2023-08-16_14h46.54.382,PainUncertainty,2022.2.5,142.8742877716577,
aigu,moderee,stimuli/660Hz,stimuli/moderee,bloc_1,prob20hthp_12trials.xlsx,4,48,20,80,0,,,,,0,0,0,0,1,8,20,10,,,,,,,,4.3,329.8555392,334.15668700000003,334.15674389,0.30504609999997,334.6027378,334.6027378,,,n,338.1535836,338.1535836,14,1.198,2.278083400000014,,,sub-041,40,65,700,bloc_loop.csv,2023-08-16_14h46.54.382,PainUncertainty,2022.2.5,142.8742877716577,
grave,forte,stimuli/330Hz,stimuli/forte,bloc_1,prob20hthp_12trials.xlsx,4,48,20,80,0,,,,,0,0,0,0,1,9,21,3,,,,,,,,3.3,338.1535836,341.4560934,341.45654009,0.3047168000000511,341.9039044,341.9039044,,,m,347.1528014,347.1528014,44,4.587,0.6132923000000119,,,sub-041,40,65,700,bloc_loop.csv,2023-08-16_14h46.54.382,PainUncertainty,2022.2.5,142.8742877716577,
grave,forte,stimuli/330Hz,stimuli/forte,bloc_1,prob20hthp_12trials.xlsx,4,48,20,80,0,,,,,0,0,0,0,1,10,22,1,,,,,,,,3.4,347.1528014,350.5538975,350.55385399,0.3052697999999623,350.99813140000003,350.99813140000003,,,m,354.9545555,354.9545555,46,2.601,1.2990029999999706,,,sub-041,40,65,700,bloc_loop.csv,2023-08-16_14h46.54.382,PainUncertainty,2022.2.5,142.8742877716577,
aigu,forte,stimuli/660Hz,stimuli/forte,bloc_1,prob20hthp_12trials.xlsx,4,48,20,80,0,,,,,0,0,0,0,1,11,23,11,,,,,,,,3.6,354.9545555,358.554818,358.55490909,0.3053752000000145,359.0017197,359.0017197,,,m,361.1577213,361.1577213,43,0.927,1.1689534999999864,,,sub-041,40,65,700,bloc_loop.csv,2023-08-16_14h46.54.382,PainUncertainty,2022.2.5,142.8742877716577,
aigu,forte,stimuli/660Hz,stimuli/forte,bloc_1,prob20hthp_12trials.xlsx,4,48,20,80,0,,,,,0,0,0,0,2,0,24,11,,,,,,,,3,361.1577213,364.1597933,364.15991458999997,0.30481630000002724,364.60416000000004,364.60416000000004,,,m,366.4512673,366.4512673,43,1.094,0.6887003999999592,,,sub-041,40,65,700,bloc_loop.csv,2023-08-16_14h46.54.382,PainUncertainty,2022.2.5,142.8742877716577,
grave,forte,stimuli/330Hz,stimuli/forte,bloc_1,prob20hthp_12trials.xlsx,4,48,20,80,0,,,,,0,0,0,0,2,1,25,2,,,,,,,,3.1,366.4512673,369.55614,369.55625719,0.3002911000000381,370.0011602,370.0011602,,,m,372.9264788,372.9264788,42,2.241,0.6272555999999554,,,sub-041,40,65,700,bloc_loop.csv,2023-08-16_14h46.54.382,PainUncertainty,2022.2.5,142.8742877716577,
grave,forte,stimuli/330Hz,stimuli/forte,bloc_1,prob20hthp_12trials.xlsx,4,48,20,80,0,,,,,0,0,0,0,2,2,26,1,,,,,,,,3.9,372.9264788,376.8281837,376.82825219,0.3049196999999708,377.2722016,377.2722016,,,m,380.63215650000006,380.63215650000006,47,2.677,0.6046738999999661,,,sub-041,40,65,700,bloc_loop.csv,2023-08-16_14h46.54.382,PainUncertainty,2022.2.5,142.8742877716577,
aigu,moderee,stimuli/660Hz,stimuli/moderee,bloc_1,prob20hthp_12trials.xlsx,4,48,20,80,0,,,,,0,0,0,0,2,3,27,6,,,,,,,,3.3,380.63215650000006,383.93323,383.93328309000003,0.3051305000000184,384.38094490000003,384.38094490000003,,,n,386.97838709999996,386.97838709999996,12,2.004,0.5408651999999847,,,sub-041,40,65,700,bloc_loop.csv,2023-08-16_14h46.54.382,PainUncertainty,2022.2.5,142.8742877716577,
aigu,moderee,stimuli/660Hz,stimuli/moderee,bloc_1,prob20hthp_12trials.xlsx,4,48,20,80,0,,,,,0,0,0,0,2,4,28,9,,,,,,,,3.2,386.97838709999996,390.18357879999996,390.18360488999997,0.30116450000002715,390.6282616,390.6282616,,,n,393.615996,393.615996,14,1.531,1.3718781000000035,,,sub-041,40,65,700,bloc_loop.csv,2023-08-16_14h46.54.382,PainUncertainty,2022.2.5,142.8742877716577,
grave,forte,stimuli/330Hz,stimuli/forte,bloc_1,prob20hthp_12trials.xlsx,4,48,20,80,0,,,,,0,0,0,0,2,5,29,0,,,,,,,,4.3,393.615996,397.92068570000004,397.92083648999994,0.2993519000000333,398.36343940000006,398.36343940000006,,,m,399.9458416,399.9458416,47,0.99,0.5192458000000215,,,sub-041,40,65,700,bloc_loop.csv,2023-08-16_14h46.54.382,PainUncertainty,2022.2.5,142.8742877716577,
aigu,moderee,stimuli/660Hz,stimuli/moderee,bloc_1,prob20hthp_12trials.xlsx,4,48,20,80,0,,,,,0,0,0,0,2,6,30,8,,,,,,,,4.3,399.9458416,404.24780540000006,404.24774378999996,0.30528509999999187,404.6925453,404.6925453,,,m,410.16129809999995,410.16129809999995,45,3.413,1.9810611999998855,,,sub-041,40,65,700,bloc_loop.csv,2023-08-16_14h46.54.382,PainUncertainty,2022.2.5,142.8742877716577,
grave,forte,stimuli/330Hz,stimuli/forte,bloc_1,prob20hthp_12trials.xlsx,4,48,20,80,0,,,,,0,0,0,0,2,7,31,3,,,,,,,,4.2,410.16129809999995,414.36698190000004,414.36710788999994,0.30478259999995316,414.81135919999997,414.81135919999997,,,m,416.7011029,416.7011029,44,0.842,0.9593294999999671,,,sub-041,40,65,700,bloc_loop.csv,2023-08-16_14h46.54.382,PainUncertainty,2022.2.5,142.8742877716577,
grave,moderee,stimuli/330Hz,stimuli/moderee,bloc_1,prob20hthp_12trials.xlsx,4,48,20,80,0,,,,,0,0,0,0,2,8,32,5,,,,,,,,3.7,416.7011029,420.40272170000003,420.40317688999994,0.3040291999999454,420.8466231,420.8466231,,,n,422.0068963,422.0068963,10,0.51,0.5949152999999114,,,sub-041,40,65,700,bloc_loop.csv,2023-08-16_14h46.54.382,PainUncertainty,2022.2.5,142.8742877716577,
aigu,moderee,stimuli/660Hz,stimuli/moderee,bloc_1,prob20hthp_12trials.xlsx,4,48,20,80,0,,,,,0,0,0,0,2,9,33,7,,,,,,,,4.3,422.0068963,426.3062793,426.30625089,0.30528609999998935,426.75259460000007,426.75259460000007,,,n,432.0793222,432.0793222,13,4.545,0.7248029999999517,,,sub-041,40,65,700,bloc_loop.csv,2023-08-16_14h46.54.382,PainUncertainty,2022.2.5,142.8742877716577,
aigu,moderee,stimuli/660Hz,stimuli/moderee,bloc_1,prob20hthp_12trials.xlsx,4,48,20,80,0,,,,,0,0,0,0,2,10,34,10,,,,,,,,4.3,432.0793222,436.38425670000004,436.38412209,0.30486919999998463,436.8279781,436.8279781,,,n,438.6346433,438.6346433,17,1.127,0.6106571999999915,,,sub-041,40,65,700,bloc_loop.csv,2023-08-16_14h46.54.382,PainUncertainty,2022.2.5,142.8742877716577,
grave,forte,stimuli/330Hz,stimuli/forte,bloc_1,prob20hthp_12trials.xlsx,4,48,20,80,0,,,,,0,0,0,0,2,11,35,4,,,,,,,,3.5,438.6346433,442.13427290000004,442.13422259000004,0.30519249999997555,442.57851070000004,442.57851070000004,,,m,444.48714440000003,444.48714440000003,46,1.258,0.5768206000000191,,,sub-041,40,65,700,bloc_loop.csv,2023-08-16_14h46.54.382,PainUncertainty,2022.2.5,142.8742877716577,
grave,moderee,stimuli/330Hz,stimuli/moderee,bloc_1,prob20hthp_12trials.xlsx,4,48,20,80,0,,,,,0,0,0,0,3,0,36,5,,,,,,,,3.7,444.48714440000003,448.1909547,448.19094449,0.30475540000009005,448.63468090000003,448.63468090000003,,,m,452.54556590000004,452.54556590000004,44,1.866,1.9731918999999607,,,sub-041,40,65,700,bloc_loop.csv,2023-08-16_14h46.54.382,PainUncertainty,2022.2.5,142.8742877716577,
grave,forte,stimuli/330Hz,stimuli/forte,bloc_1,prob20hthp_12trials.xlsx,4,48,20,80,0,,,,,0,0,0,0,3,1,37,4,,,,,,,,3.9,452.54556590000004,456.44902650000006,456.44924739,0.30469030000006114,456.89698440000006,456.89698440000006,,,m,459.06752170000004,459.06752170000004,48,1.01,1.0917498000000023,,,sub-041,40,65,700,bloc_loop.csv,2023-08-16_14h46.54.382,PainUncertainty,2022.2.5,142.8742877716577,
aigu,moderee,stimuli/660Hz,stimuli/moderee,bloc_1,prob20hthp_12trials.xlsx,4,48,20,80,0,,,,,0,0,0,0,3,2,38,10,,,,,,,,4.2,459.06752170000004,463.2693177,463.26954289,0.30445559999998295,463.7131429,463.7131429,466.18076340000005,466.18076340000005,None,469.140889,469.140889,13,2.907,,,,sub-041,40,65,700,bloc_loop.csv,2023-08-16_14h46.54.382,PainUncertainty,2022.2.5,142.8742877716577,
grave,forte,stimuli/330Hz,stimuli/forte,bloc_1,prob20hthp_12trials.xlsx,4,48,20,80,0,,,,,0,0,0,0,3,3,39,3,,,,,,,,3.5,469.140889,472.644681,472.64515758999994,0.3048714999999902,473.0888552,473.0888552,,,m,475.3103913,475.3103913,48,1.565,0.5857009999999718,,,sub-041,40,65,700,bloc_loop.csv,2023-08-16_14h46.54.382,PainUncertainty,2022.2.5,142.8742877716577,
aigu,moderee,stimuli/660Hz,stimuli/moderee,bloc_1,prob20hthp_12trials.xlsx,4,48,20,80,0,,,,,0,0,0,0,3,4,40,7,,,,,,,,4.7,475.3103913,480.01367919999996,480.01367779,0.3048952000000327,480.4578815,480.4578815,,,n,482.7774236,482.7774236,14,1.74,0.513158899999894,,,sub-041,40,65,700,bloc_loop.csv,2023-08-16_14h46.54.382,PainUncertainty,2022.2.5,142.8742877716577,
grave,forte,stimuli/330Hz,stimuli/forte,bloc_1,prob20hthp_12trials.xlsx,4,48,20,80,0,,,,,0,0,0,0,3,5,41,2,,,,,,,,3.2,482.7774236,485.9796652,485.97972948999995,0.3052155999999968,486.4241108,486.4241108,,,n,490.08264370000006,490.08264370000006,22,1.893,1.7033810000000358,,,sub-041,40,65,700,bloc_loop.csv,2023-08-16_14h46.54.382,PainUncertainty,2022.2.5,142.8742877716577,
aigu,forte,stimuli/660Hz,stimuli/forte,bloc_1,prob20hthp_12trials.xlsx,4,48,20,80,0,,,,,0,0,0,0,3,6,42,11,,,,,,,,3.1,490.08264370000006,493.18233169999996,493.18279649,0.30017399999996996,493.6266435,493.6266435,,,m,496.6232168,496.6232168,47,1.796,1.1214664000000312,,,sub-041,40,65,700,bloc_loop.csv,2023-08-16_14h46.54.382,PainUncertainty,2022.2.5,142.8742877716577,
aigu,moderee,stimuli/660Hz,stimuli/moderee,bloc_1,prob20hthp_12trials.xlsx,4,48,20,80,0,,,,,0,0,0,0,3,7,43,6,,,,,,,,3.7,496.6232168,500.32858180000005,500.32868719,0.3053151000000298,500.77703080000003,500.77703080000003,,,n,504.617252,504.617252,14,1.411,2.357817299999965,,,sub-041,40,65,700,bloc_loop.csv,2023-08-16_14h46.54.382,PainUncertainty,2022.2.5,142.8742877716577,
grave,forte,stimuli/330Hz,stimuli/forte,bloc_1,prob20hthp_12trials.xlsx,4,48,20,80,0,,,,,0,0,0,0,3,8,44,0,,,,,,,,4.2,504.617252,508.8229077,508.82381849,0.30440599999997175,509.2707285,509.2707285,,,m,511.12426200000004,511.12426200000004,53,1.218,0.5572062999999616,,,sub-041,40,65,700,bloc_loop.csv,2023-08-16_14h46.54.382,PainUncertainty,2022.2.5,142.8742877716577,
aigu,moderee,stimuli/660Hz,stimuli/moderee,bloc_1,prob20hthp_12trials.xlsx,4,48,20,80,0,,,,,0,0,0,0,3,9,45,8,,,,,,,,4.4,511.12426200000004,515.5247551,515.52493819,0.3049159999999347,515.9689219,515.9689219,,,n,519.4068635,519.4068635,16,2.7,0.6557024999999612,,,sub-041,40,65,700,bloc_loop.csv,2023-08-16_14h46.54.382,PainUncertainty,2022.2.5,142.8742877716577,
grave,forte,stimuli/330Hz,stimuli/forte,bloc_1,prob20hthp_12trials.xlsx,4,48,20,80,0,,,,,0,0,0,0,3,10,46,1,,,,,,,,3,519.4068635,522.4075846000001,522.40777129,0.29977809999991223,522.8504569,522.8504569,,,m,526.6322159,526.6322159,46,3.163,0.5441931000000295,,,sub-041,40,65,700,bloc_loop.csv,2023-08-16_14h46.54.382,PainUncertainty,2022.2.5,142.8742877716577,
aigu,moderee,stimuli/660Hz,stimuli/moderee,bloc_1,prob20hthp_12trials.xlsx,4,48,20,80,0,,,,,0,0,0,0,3,11,47,9,,,,,,,,3.4,526.6322159,530.0334925,530.0335358899999,0.30507810000005975,530.47779,530.47779,,,n,533.2029903,533.2029903,12,1.872,0.7736820999999736,,,sub-041,40,65,700,bloc_loop.csv,2023-08-16_14h46.54.382,PainUncertainty,2022.2.5,142.8742877716577,
grave,forte,stimuli/330Hz,stimuli/forte,bloc_2,prob50_50_4trials.xlsx,2,8,50,50,1,,,,,0,1,1,1,0,0,0,1,,,,,,,,4.8,533.2029903,538.0066258,538.00673489,0.3050675000000638,538.4508475,538.4508475,,,m,540.395477,540.395477,46,1.219,0.6571999000000233,,,sub-041,40,65,700,bloc_loop.csv,2023-08-16_14h46.54.382,PainUncertainty,2022.2.5,142.8742877716577,
aigu,moderee,stimuli/660Hz,stimuli/moderee,bloc_2,prob50_50_4trials.xlsx,2,8,50,50,1,,,,,0,1,1,1,0,1,1,2,,,,,,,,5,540.395477,545.3960177,545.39700049,0.3045817999999372,545.8405706,545.8405706,,,n,547.4779549,547.4779549,13,0.969,0.6127551999999241,,,sub-041,40,65,700,bloc_loop.csv,2023-08-16_14h46.54.382,PainUncertainty,2022.2.5,142.8742877716577,
grave,moderee,stimuli/330Hz,stimuli/moderee,bloc_2,prob50_50_4trials.xlsx,2,8,50,50,1,,,,,0,1,1,1,0,2,2,0,,,,,,,,4.4,547.4779549,551.8832762,551.88334549,0.30528689999994185,552.3310472000001,552.3310472000001,,,n,556.5930406,556.5930406,10,3.407,0.7870597999999518,,,sub-041,40,65,700,bloc_loop.csv,2023-08-16_14h46.54.382,PainUncertainty,2022.2.5,142.8742877716577,
aigu,forte,stimuli/660Hz,stimuli/forte,bloc_2,prob50_50_4trials.xlsx,2,8,50,50,1,,,,,0,1,1,1,0,3,3,3,,,,,,,,4.7,556.5930406,561.2944116,561.29441239,0.30497170000001006,561.7383878,561.7383878,564.207166,564.207166,None,566.5188883,566.5188883,18,2.281,,,,sub-041,40,65,700,bloc_loop.csv,2023-08-16_14h46.54.382,PainUncertainty,2022.2.5,142.8742877716577,
aigu,forte,stimuli/660Hz,stimuli/forte,bloc_2,prob50_50_4trials.xlsx,2,8,50,50,1,,,,,0,1,1,1,1,0,4,3,,,,,,,,3.5,566.5188883,570.0180358,570.01827499,0.3041617999999744,570.4619418,570.4619418,,,m,572.8502986,572.8502986,45,1.356,0.9729085999999825,,,sub-041,40,65,700,bloc_loop.csv,2023-08-16_14h46.54.382,PainUncertainty,2022.2.5,142.8742877716577,
grave,forte,stimuli/330Hz,stimuli/forte,bloc_2,prob50_50_4trials.xlsx,2,8,50,50,1,,,,,0,1,1,1,1,1,5,1,,,,,,,,4.3,572.8502986,577.1501084,577.15040089,0.3048889000000372,577.5948978,577.5948978,,,m,581.8989632,581.8989632,45,3.178,1.056019699999979,,,sub-041,40,65,700,bloc_loop.csv,2023-08-16_14h46.54.382,PainUncertainty,2022.2.5,142.8742877716577,
